,TPK_Online_Minmax,TPK_Offline_Minmax
0,0.9999999999999999,1.0
1,0.8525762428818585,0.7673890248164977
2,0.3544404884582616,0.4078993358965397
3,0.0,0.02009786787836422
4,0.17983719968315925,0.0
5,0.14823524152819967,0.0
6,0.12227435667149333,0.008738203425375748
7,0.24521358484028444,0.028137015029709903
8,0.27893731851764103,0.05609926599091228
9,0.25161428613273873,0.13037399510660608
10,0.29672554917677285,0.1267039496679483
11,0.43520994376837996,0.2958755679832227
